Time Stamp [s],Stokes 1,Stokes 2,Stokes 3,Azimuth [],Ellipticity [],Power Split Ratio,Phase Difference [],DOP [%],Power [dBm],Power [W]
2.04E+01,5.11E-01,-2.04E-01,8.35E-01,-1.09E+01,2.83E+01,7.56E-01,1.04E+02,3.12E+01,-3.11E+01,7.78E-07
2.05E+01,5.10E-01,-2.06E-01,8.35E-01,-1.10E+01,2.83E+01,7.55E-01,1.04E+02,3.12E+01,-3.11E+01,7.78E-07
2.05E+01,5.10E-01,-2.05E-01,8.36E-01,-1.10E+01,2.83E+01,7.55E-01,1.04E+02,3.12E+01,-3.11E+01,7.78E-07
2.05E+01,5.11E-01,-2.03E-01,8.35E-01,-1.08E+01,2.83E+01,7.56E-01,1.04E+02,3.12E+01,-3.11E+01,7.78E-07
2.05E+01,5.09E-01,-2.01E-01,8.37E-01,-1.08E+01,2.84E+01,7.54E-01,1.04E+02,3.12E+01,-3.11E+01,7.77E-07
2.06E+01,5.12E-01,-2.02E-01,8.35E-01,-1.08E+01,2.83E+01,7.56E-01,1.04E+02,3.14E+01,-3.11E+01,7.78E-07
2.06E+01,5.11E-01,-2.00E-01,8.36E-01,-1.07E+01,2.84E+01,7.56E-01,1.03E+02,3.14E+01,-3.11E+01,7.79E-07
2.06E+01,5.12E-01,-1.99E-01,8.36E-01,-1.06E+01,2.83E+01,7.56E-01,1.03E+02,3.15E+01,-3.11E+01,7.79E-07
2.07E+01,5.08E-01,-1.99E-01,8.38E-01,-1.07E+01,2.85E+01,7.54E-01,1.03E+02,3.15E+01,-3.11E+01,7.79E-07
2.07E+01,5.11E-01,-1.95E-01,8.37E-01,-1.05E+01,2.84E+01,7.56E-01,1.03E+02,3.17E+01,-3.11E+01,7.79E-07
2.07E+01,5.10E-01,-1.92E-01,8.39E-01,-1.03E+01,2.85E+01,7.55E-01,1.03E+02,3.18E+01,-3.11E+01,7.78E-07
2.08E+01,5.10E-01,-1.93E-01,8.38E-01,-1.03E+01,2.85E+01,7.55E-01,1.03E+02,3.19E+01,-3.11E+01,7.78E-07
2.08E+01,5.09E-01,-1.93E-01,8.39E-01,-1.04E+01,2.85E+01,7.54E-01,1.03E+02,3.20E+01,-3.11E+01,7.78E-07
2.08E+01,5.07E-01,-1.92E-01,8.40E-01,-1.04E+01,2.86E+01,7.53E-01,1.03E+02,3.20E+01,-3.11E+01,7.79E-07
2.08E+01,5.07E-01,-1.93E-01,8.40E-01,-1.04E+01,2.86E+01,7.53E-01,1.03E+02,3.19E+01,-3.11E+01,7.78E-07
2.09E+01,5.07E-01,-1.95E-01,8.40E-01,-1.05E+01,2.86E+01,7.53E-01,1.03E+02,3.20E+01,-3.11E+01,7.78E-07
2.09E+01,5.04E-01,-1.97E-01,8.41E-01,-1.07E+01,2.86E+01,7.52E-01,1.03E+02,3.19E+01,-3.11E+01,7.78E-07
2.09E+01,5.06E-01,-1.94E-01,8.40E-01,-1.05E+01,2.86E+01,7.53E-01,1.03E+02,3.19E+01,-3.11E+01,7.77E-07
2.10E+01,5.05E-01,-1.97E-01,8.40E-01,-1.06E+01,2.86E+01,7.53E-01,1.03E+02,3.18E+01,-3.11E+01,7.78E-07
2.10E+01,5.04E-01,-2.00E-01,8.40E-01,-1.08E+01,2.86E+01,7.52E-01,1.03E+02,3.18E+01,-3.11E+01,7.79E-07
2.10E+01,5.06E-01,-1.98E-01,8.39E-01,-1.07E+01,2.85E+01,7.53E-01,1.03E+02,3.17E+01,-3.11E+01,7.79E-07
2.11E+01,5.04E-01,-2.00E-01,8.40E-01,-1.08E+01,2.86E+01,7.52E-01,1.03E+02,3.16E+01,-3.11E+01,7.78E-07
2.11E+01,5.05E-01,-2.02E-01,8.39E-01,-1.09E+01,2.85E+01,7.53E-01,1.04E+02,3.16E+01,-3.11E+01,7.78E-07
2.11E+01,5.05E-01,-2.04E-01,8.39E-01,-1.10E+01,2.85E+01,7.52E-01,1.04E+02,3.15E+01,-3.11E+01,7.78E-07
2.11E+01,5.06E-01,-1.99E-01,8.39E-01,-1.07E+01,2.85E+01,7.53E-01,1.03E+02,3.14E+01,-3.11E+01,7.78E-07
2.12E+01,5.06E-01,-2.05E-01,8.38E-01,-1.10E+01,2.85E+01,7.53E-01,1.04E+02,3.14E+01,-3.11E+01,7.78E-07
2.12E+01,5.05E-01,-2.05E-01,8.38E-01,-1.10E+01,2.85E+01,7.53E-01,1.04E+02,3.14E+01,-3.11E+01,7.78E-07
2.12E+01,5.07E-01,-2.04E-01,8.38E-01,-1.10E+01,2.84E+01,7.53E-01,1.04E+02,3.14E+01,-3.11E+01,7.78E-07
2.13E+01,5.05E-01,-2.05E-01,8.38E-01,-1.10E+01,2.85E+01,7.53E-01,1.04E+02,3.13E+01,-3.11E+01,7.78E-07
2.13E+01,5.04E-01,-2.06E-01,8.39E-01,-1.11E+01,2.85E+01,7.52E-01,1.04E+02,3.13E+01,-3.11E+01,7.79E-07
2.13E+01,5.04E-01,-2.03E-01,8.39E-01,-1.10E+01,2.85E+01,7.52E-01,1.04E+02,3.13E+01,-3.11E+01,7.78E-07
2.14E+01,5.05E-01,-2.07E-01,8.38E-01,-1.11E+01,2.84E+01,7.53E-01,1.04E+02,3.14E+01,-3.11E+01,7.78E-07
2.14E+01,5.06E-01,-2.00E-01,8.39E-01,-1.08E+01,2.85E+01,7.53E-01,1.03E+02,3.14E+01,-3.11E+01,7.77E-07
2.14E+01,5.05E-01,-2.03E-01,8.39E-01,-1.10E+01,2.85E+01,7.52E-01,1.04E+02,3.14E+01,-3.11E+01,7.78E-07
2.14E+01,5.03E-01,-2.04E-01,8.40E-01,-1.10E+01,2.85E+01,7.52E-01,1.04E+02,3.14E+01,-3.11E+01,7.79E-07
2.15E+01,5.09E-01,-2.02E-01,8.37E-01,-1.08E+01,2.84E+01,7.54E-01,1.04E+02,3.16E+01,-3.11E+01,7.79E-07
2.15E+01,5.08E-01,-2.00E-01,8.38E-01,-1.07E+01,2.85E+01,7.54E-01,1.03E+02,3.16E+01,-3.11E+01,7.78E-07
2.15E+01,5.08E-01,-1.98E-01,8.38E-01,-1.06E+01,2.85E+01,7.54E-01,1.03E+02,3.16E+01,-3.11E+01,7.79E-07
2.16E+01,5.07E-01,-1.98E-01,8.39E-01,-1.07E+01,2.85E+01,7.53E-01,1.03E+02,3.16E+01,-3.11E+01,7.79E-07
2.16E+01,5.09E-01,-1.96E-01,8.38E-01,-1.05E+01,2.85E+01,7.55E-01,1.03E+02,3.17E+01,-3.11E+01,7.79E-07
2.16E+01,5.10E-01,-1.96E-01,8.38E-01,-1.05E+01,2.84E+01,7.55E-01,1.03E+02,3.17E+01,-3.11E+01,7.80E-07
2.17E+01,5.10E-01,-1.95E-01,8.38E-01,-1.05E+01,2.84E+01,7.55E-01,1.03E+02,3.17E+01,-3.11E+01,7.80E-07
2.17E+01,5.10E-01,-1.96E-01,8.37E-01,-1.05E+01,2.84E+01,7.55E-01,1.03E+02,3.17E+01,-3.11E+01,7.79E-07
2.17E+01,5.11E-01,-1.95E-01,8.37E-01,-1.04E+01,2.84E+01,7.56E-01,1.03E+02,3.17E+01,-3.11E+01,7.79E-07
2.17E+01,5.14E-01,-1.92E-01,8.36E-01,-1.02E+01,2.84E+01,7.57E-01,1.03E+02,3.17E+01,-3.11E+01,7.80E-07
2.18E+01,5.14E-01,-1.92E-01,8.36E-01,-1.02E+01,2.84E+01,7.57E-01,1.03E+02,3.16E+01,-3.11E+01,7.79E-07
2.18E+01,5.16E-01,-1.94E-01,8.34E-01,-1.03E+01,2.83E+01,7.58E-01,1.03E+02,3.17E+01,-3.11E+01,7.80E-07
2.18E+01,5.17E-01,-1.91E-01,8.34E-01,-1.01E+01,2.83E+01,7.59E-01,1.03E+02,3.16E+01,-3.11E+01,7.80E-07
2.19E+01,5.18E-01,-1.92E-01,8.34E-01,-1.02E+01,2.82E+01,7.59E-01,1.03E+02,3.16E+01,-3.11E+01,7.80E-07
2.19E+01,5.17E-01,-1.93E-01,8.34E-01,-1.03E+01,2.83E+01,7.58E-01,1.03E+02,3.16E+01,-3.11E+01,7.81E-07
2.19E+01,5.19E-01,-1.92E-01,8.33E-01,-1.02E+01,2.82E+01,7.59E-01,1.03E+02,3.15E+01,-3.11E+01,7.81E-07
2.20E+01,5.22E-01,-1.89E-01,8.32E-01,-9.97E+00,2.81E+01,7.61E-01,1.03E+02,3.15E+01,-3.11E+01,7.80E-07
2.20E+01,5.24E-01,-1.92E-01,8.30E-01,-1.00E+01,2.80E+01,7.62E-01,1.03E+02,3.16E+01,-3.11E+01,7.81E-07
2.20E+01,5.21E-01,-1.89E-01,8.32E-01,-9.97E+00,2.82E+01,7.61E-01,1.03E+02,3.15E+01,-3.11E+01,7.80E-07
2.20E+01,5.25E-01,-1.92E-01,8.29E-01,-1.00E+01,2.80E+01,7.63E-01,1.03E+02,3.15E+01,-3.11E+01,7.81E-07
2.21E+01,5.24E-01,-1.93E-01,8.30E-01,-1.01E+01,2.80E+01,7.62E-01,1.03E+02,3.13E+01,-3.11E+01,7.81E-07
2.21E+01,5.25E-01,-1.91E-01,8.29E-01,-9.99E+00,2.80E+01,7.63E-01,1.03E+02,3.13E+01,-3.11E+01,7.80E-07
2.21E+01,5.26E-01,-1.93E-01,8.28E-01,-1.01E+01,2.80E+01,7.63E-01,1.03E+02,3.13E+01,-3.11E+01,7.80E-07
2.22E+01,5.27E-01,-1.93E-01,8.28E-01,-1.00E+01,2.79E+01,7.63E-01,1.03E+02,3.12E+01,-3.11E+01,7.80E-07
2.22E+01,5.26E-01,-1.93E-01,8.28E-01,-1.01E+01,2.80E+01,7.63E-01,1.03E+02,3.12E+01,-3.11E+01,7.80E-07
2.22E+01,5.28E-01,-1.91E-01,8.27E-01,-9.93E+00,2.79E+01,7.64E-01,1.03E+02,3.12E+01,-3.11E+01,7.79E-07
2.23E+01,5.27E-01,-1.92E-01,8.28E-01,-1.00E+01,2.79E+01,7.64E-01,1.03E+02,3.12E+01,-3.11E+01,7.80E-07
2.23E+01,5.27E-01,-1.92E-01,8.28E-01,-1.00E+01,2.79E+01,7.64E-01,1.03E+02,3.11E+01,-3.11E+01,7.79E-07
2.23E+01,5.29E-01,-1.94E-01,8.26E-01,-1.01E+01,2.79E+01,7.64E-01,1.03E+02,3.11E+01,-3.11E+01,7.80E-07
2.23E+01,5.29E-01,-1.94E-01,8.26E-01,-1.01E+01,2.79E+01,7.65E-01,1.03E+02,3.10E+01,-3.11E+01,7.80E-07
2.24E+01,5.28E-01,-1.92E-01,8.27E-01,-9.97E+00,2.79E+01,7.64E-01,1.03E+02,3.09E+01,-3.11E+01,7.80E-07
2.24E+01,5.28E-01,-1.95E-01,8.27E-01,-1.02E+01,2.79E+01,7.64E-01,1.03E+02,3.09E+01,-3.11E+01,7.80E-07
2.24E+01,5.29E-01,-1.98E-01,8.26E-01,-1.03E+01,2.78E+01,7.64E-01,1.03E+02,3.08E+01,-3.11E+01,7.81E-07
2.25E+01,5.29E-01,-1.97E-01,8.25E-01,-1.02E+01,2.78E+01,7.65E-01,1.03E+02,3.08E+01,-3.11E+01,7.81E-07
2.25E+01,5.29E-01,-1.98E-01,8.25E-01,-1.02E+01,2.78E+01,7.64E-01,1.03E+02,3.08E+01,-3.11E+01,7.81E-07
2.25E+01,5.29E-01,-1.98E-01,8.25E-01,-1.03E+01,2.78E+01,7.65E-01,1.04E+02,3.08E+01,-3.11E+01,7.81E-07
2.26E+01,5.27E-01,-1.99E-01,8.26E-01,-1.04E+01,2.78E+01,7.64E-01,1.04E+02,3.08E+01,-3.11E+01,7.81E-07
2.26E+01,5.29E-01,-1.97E-01,8.25E-01,-1.02E+01,2.78E+01,7.65E-01,1.03E+02,3.08E+01,-3.11E+01,7.80E-07
2.26E+01,5.30E-01,-1.95E-01,8.25E-01,-1.01E+01,2.78E+01,7.65E-01,1.03E+02,3.08E+01,-3.11E+01,7.80E-07
2.26E+01,5.27E-01,-1.98E-01,8.26E-01,-1.03E+01,2.79E+01,7.64E-01,1.03E+02,3.09E+01,-3.11E+01,7.81E-07
2.27E+01,5.29E-01,-1.96E-01,8.26E-01,-1.02E+01,2.78E+01,7.64E-01,1.03E+02,3.09E+01,-3.11E+01,7.81E-07
2.27E+01,5.26E-01,-1.99E-01,8.27E-01,-1.03E+01,2.79E+01,7.63E-01,1.04E+02,3.09E+01,-3.11E+01,7.81E-07
2.27E+01,5.27E-01,-2.00E-01,8.26E-01,-1.04E+01,2.79E+01,7.63E-01,1.04E+02,3.09E+01,-3.11E+01,7.81E-07
2.28E+01,5.27E-01,-2.00E-01,8.26E-01,-1.04E+01,2.79E+01,7.63E-01,1.04E+02,3.09E+01,-3.11E+01,7.81E-07
2.28E+01,5.22E-01,-2.02E-01,8.29E-01,-1.06E+01,2.80E+01,7.61E-01,1.04E+02,3.07E+01,-3.11E+01,7.81E-07
2.28E+01,5.25E-01,-2.01E-01,8.27E-01,-1.05E+01,2.79E+01,7.63E-01,1.04E+02,3.07E+01,-3.11E+01,7.80E-07
2.29E+01,5.25E-01,-2.00E-01,8.27E-01,-1.04E+01,2.79E+01,7.62E-01,1.04E+02,3.07E+01,-3.11E+01,7.80E-07
2.29E+01,5.25E-01,-2.09E-01,8.25E-01,-1.09E+01,2.78E+01,7.63E-01,1.04E+02,3.06E+01,-3.11E+01,7.82E-07
2.29E+01,5.28E-01,-2.05E-01,8.24E-01,-1.06E+01,2.78E+01,7.64E-01,1.04E+02,3.05E+01,-3.11E+01,7.80E-07
2.29E+01,5.25E-01,-2.06E-01,8.26E-01,-1.07E+01,2.78E+01,7.63E-01,1.04E+02,3.04E+01,-3.11E+01,7.80E-07
2.30E+01,5.27E-01,-2.08E-01,8.24E-01,-1.07E+01,2.78E+01,7.63E-01,1.04E+02,3.04E+01,-3.11E+01,7.81E-07
2.30E+01,5.31E-01,-2.06E-01,8.22E-01,-1.06E+01,2.76E+01,7.65E-01,1.04E+02,3.04E+01,-3.11E+01,7.81E-07
2.30E+01,5.31E-01,-2.05E-01,8.22E-01,-1.06E+01,2.77E+01,7.65E-01,1.04E+02,3.04E+01,-3.11E+01,7.82E-07
2.31E+01,5.32E-01,-2.05E-01,8.21E-01,-1.05E+01,2.76E+01,7.66E-01,1.04E+02,3.04E+01,-3.11E+01,7.82E-07
2.31E+01,5.30E-01,-2.05E-01,8.23E-01,-1.06E+01,2.77E+01,7.65E-01,1.04E+02,3.03E+01,-3.11E+01,7.82E-07
2.31E+01,5.29E-01,-2.06E-01,8.23E-01,-1.06E+01,2.77E+01,7.65E-01,1.04E+02,3.03E+01,-3.11E+01,7.81E-07
2.32E+01,5.31E-01,-2.06E-01,8.22E-01,-1.06E+01,2.76E+01,7.66E-01,1.04E+02,3.03E+01,-3.11E+01,7.81E-07
2.32E+01,5.30E-01,-2.08E-01,8.22E-01,-1.07E+01,2.76E+01,7.65E-01,1.04E+02,3.03E+01,-3.11E+01,7.81E-07
2.32E+01,5.33E-01,-2.07E-01,8.20E-01,-1.06E+01,2.76E+01,7.66E-01,1.04E+02,3.03E+01,-3.11E+01,7.82E-07
2.32E+01,5.31E-01,-2.09E-01,8.21E-01,-1.07E+01,2.76E+01,7.65E-01,1.04E+02,3.03E+01,-3.11E+01,7.82E-07
2.33E+01,5.30E-01,-2.08E-01,8.22E-01,-1.07E+01,2.76E+01,7.65E-01,1.04E+02,3.03E+01,-3.11E+01,7.82E-07
2.33E+01,5.29E-01,-2.09E-01,8.22E-01,-1.08E+01,2.77E+01,7.65E-01,1.04E+02,3.02E+01,-3.11E+01,7.81E-07
2.33E+01,5.31E-01,-2.08E-01,8.21E-01,-1.07E+01,2.76E+01,7.66E-01,1.04E+02,3.04E+01,-3.11E+01,7.82E-07
2.34E+01,5.30E-01,-2.08E-01,8.22E-01,-1.07E+01,2.76E+01,7.65E-01,1.04E+02,3.03E+01,-3.11E+01,7.82E-07
2.34E+01,5.30E-01,-2.07E-01,8.22E-01,-1.07E+01,2.77E+01,7.65E-01,1.04E+02,3.03E+01,-3.11E+01,7.82E-07
2.34E+01,5.32E-01,-2.04E-01,8.22E-01,-1.05E+01,2.76E+01,7.66E-01,1.04E+02,3.04E+01,-3.11E+01,7.81E-07
2.35E+01,5.32E-01,-2.06E-01,8.22E-01,-1.06E+01,2.76E+01,7.66E-01,1.04E+02,3.03E+01,-3.11E+01,7.82E-07
2.35E+01,5.31E-01,-2.07E-01,8.22E-01,-1.06E+01,2.76E+01,7.65E-01,1.04E+02,3.03E+01,-3.11E+01,7.82E-07
2.35E+01,5.33E-01,-2.05E-01,8.21E-01,-1.05E+01,2.76E+01,7.66E-01,1.04E+02,3.03E+01,-3.11E+01,7.82E-07
2.35E+01,5.34E-01,-2.05E-01,8.20E-01,-1.05E+01,2.76E+01,7.67E-01,1.04E+02,3.04E+01,-3.11E+01,7.81E-07
2.36E+01,5.32E-01,-2.05E-01,8.21E-01,-1.05E+01,2.76E+01,7.66E-01,1.04E+02,3.02E+01,-3.11E+01,7.81E-07
2.36E+01,5.33E-01,-2.05E-01,8.21E-01,-1.05E+01,2.76E+01,7.67E-01,1.04E+02,3.03E+01,-3.11E+01,7.81E-07
2.36E+01,5.34E-01,-2.04E-01,8.21E-01,-1.05E+01,2.76E+01,7.67E-01,1.04E+02,3.03E+01,-3.11E+01,7.82E-07
2.37E+01,5.35E-01,-2.05E-01,8.20E-01,-1.05E+01,2.75E+01,7.67E-01,1.04E+02,3.02E+01,-3.11E+01,7.82E-07
2.37E+01,5.36E-01,-2.03E-01,8.19E-01,-1.04E+01,2.75E+01,7.68E-01,1.04E+02,3.03E+01,-3.11E+01,7.81E-07
2.37E+01,5.36E-01,-2.03E-01,8.19E-01,-1.03E+01,2.75E+01,7.68E-01,1.04E+02,3.02E+01,-3.11E+01,7.81E-07
2.38E+01,5.36E-01,-2.06E-01,8.19E-01,-1.05E+01,2.75E+01,7.68E-01,1.04E+02,3.02E+01,-3.11E+01,7.82E-07
2.38E+01,5.39E-01,-2.02E-01,8.18E-01,-1.03E+01,2.74E+01,7.69E-01,1.04E+02,3.02E+01,-3.11E+01,7.81E-07
2.38E+01,5.37E-01,-2.05E-01,8.18E-01,-1.04E+01,2.75E+01,7.69E-01,1.04E+02,3.02E+01,-3.11E+01,7.82E-07
2.38E+01,5.37E-01,-2.03E-01,8.19E-01,-1.04E+01,2.75E+01,7.69E-01,1.04E+02,3.02E+01,-3.11E+01,7.81E-07
2.39E+01,5.40E-01,-2.03E-01,8.17E-01,-1.03E+01,2.74E+01,7.70E-01,1.04E+02,3.02E+01,-3.11E+01,7.82E-07
2.39E+01,5.39E-01,-1.99E-01,8.18E-01,-1.01E+01,2.74E+01,7.70E-01,1.04E+02,3.02E+01,-3.11E+01,7.81E-07
2.39E+01,5.41E-01,-1.99E-01,8.17E-01,-1.01E+01,2.74E+01,7.71E-01,1.04E+02,3.02E+01,-3.11E+01,7.81E-07
2.40E+01,5.39E-01,-2.02E-01,8.18E-01,-1.03E+01,2.74E+01,7.70E-01,1.04E+02,3.02E+01,-3.11E+01,7.82E-07
2.40E+01,5.40E-01,-2.00E-01,8.17E-01,-1.02E+01,2.74E+01,7.70E-01,1.04E+02,3.02E+01,-3.11E+01,7.81E-07
2.40E+01,5.42E-01,-2.00E-01,8.16E-01,-1.01E+01,2.74E+01,7.71E-01,1.04E+02,3.02E+01,-3.11E+01,7.81E-07
2.41E+01,5.45E-01,-1.99E-01,8.15E-01,-1.00E+01,2.73E+01,7.72E-01,1.04E+02,3.02E+01,-3.11E+01,7.81E-07
2.41E+01,5.39E-01,-2.01E-01,8.18E-01,-1.02E+01,2.74E+01,7.70E-01,1.04E+02,3.01E+01,-3.11E+01,7.81E-07
2.41E+01,5.41E-01,-2.01E-01,8.16E-01,-1.02E+01,2.74E+01,7.71E-01,1.04E+02,3.02E+01,-3.11E+01,7.81E-07
2.41E+01,5.46E-01,-1.98E-01,8.14E-01,-9.97E+00,2.72E+01,7.73E-01,1.04E+02,3.03E+01,-3.11E+01,7.81E-07
2.42E+01,5.44E-01,-1.99E-01,8.15E-01,-1.00E+01,2.73E+01,7.72E-01,1.04E+02,3.02E+01,-3.11E+01,7.81E-07
2.42E+01,5.43E-01,-1.99E-01,8.16E-01,-1.01E+01,2.73E+01,7.72E-01,1.04E+02,3.02E+01,-3.11E+01,7.80E-07
2.42E+01,5.43E-01,-1.98E-01,8.16E-01,-1.00E+01,2.74E+01,7.71E-01,1.04E+02,3.02E+01,-3.11E+01,7.81E-07
2.43E+01,5.45E-01,-1.98E-01,8.15E-01,-9.98E+00,2.73E+01,7.72E-01,1.04E+02,3.02E+01,-3.11E+01,7.81E-07
2.43E+01,5.44E-01,-1.95E-01,8.16E-01,-9.87E+00,2.73E+01,7.72E-01,1.03E+02,3.03E+01,-3.11E+01,7.81E-07
2.43E+01,5.42E-01,-1.97E-01,8.17E-01,-9.97E+00,2.74E+01,7.71E-01,1.04E+02,3.03E+01,-3.11E+01,7.81E-07
2.44E+01,5.45E-01,-1.96E-01,8.15E-01,-9.88E+00,2.73E+01,7.73E-01,1.04E+02,3.04E+01,-3.11E+01,7.81E-07
2.44E+01,5.45E-01,-1.95E-01,8.15E-01,-9.85E+00,2.73E+01,7.72E-01,1.03E+02,3.04E+01,-3.11E+01,7.81E-07
2.44E+01,5.44E-01,-1.92E-01,8.17E-01,-9.71E+00,2.74E+01,7.72E-01,1.03E+02,3.04E+01,-3.11E+01,7.80E-07
2.44E+01,5.44E-01,-1.92E-01,8.17E-01,-9.74E+00,2.74E+01,7.72E-01,1.03E+02,3.05E+01,-3.11E+01,7.81E-07
2.45E+01,5.43E-01,-1.91E-01,8.18E-01,-9.69E+00,2.74E+01,7.71E-01,1.03E+02,3.04E+01,-3.11E+01,7.81E-07
2.45E+01,5.45E-01,-1.93E-01,8.16E-01,-9.74E+00,2.74E+01,7.72E-01,1.03E+02,3.04E+01,-3.11E+01,7.80E-07
2.45E+01,5.43E-01,-1.94E-01,8.17E-01,-9.84E+00,2.74E+01,7.71E-01,1.03E+02,3.04E+01,-3.11E+01,7.80E-07
2.46E+01,5.43E-01,-1.93E-01,8.17E-01,-9.79E+00,2.74E+01,7.71E-01,1.03E+02,3.05E+01,-3.11E+01,7.81E-07
2.46E+01,5.43E-01,-1.93E-01,8.17E-01,-9.79E+00,2.74E+01,7.71E-01,1.03E+02,3.05E+01,-3.11E+01,7.80E-07
2.46E+01,5.40E-01,-1.96E-01,8.18E-01,-9.98E+00,2.75E+01,7.70E-01,1.03E+02,3.04E+01,-3.11E+01,7.81E-07
2.47E+01,5.42E-01,-1.94E-01,8.18E-01,-9.85E+00,2.74E+01,7.71E-01,1.03E+02,3.05E+01,-3.11E+01,7.80E-07
2.47E+01,5.43E-01,-1.95E-01,8.17E-01,-9.87E+00,2.74E+01,7.72E-01,1.03E+02,3.05E+01,-3.11E+01,7.80E-07
2.47E+01,5.39E-01,-1.94E-01,8.19E-01,-9.90E+00,2.75E+01,7.70E-01,1.03E+02,3.04E+01,-3.11E+01,7.81E-07
2.47E+01,5.41E-01,-1.99E-01,8.17E-01,-1.01E+01,2.74E+01,7.71E-01,1.04E+02,3.05E+01,-3.11E+01,7.81E-07
2.48E+01,5.38E-01,-2.01E-01,8.18E-01,-1.02E+01,2.75E+01,7.69E-01,1.04E+02,3.04E+01,-3.11E+01,7.82E-07
2.48E+01,5.39E-01,-1.99E-01,8.19E-01,-1.02E+01,2.75E+01,7.69E-01,1.04E+02,3.04E+01,-3.11E+01,7.82E-07
2.48E+01,5.41E-01,-1.97E-01,8.17E-01,-9.97E+00,2.74E+01,7.71E-01,1.04E+02,3.05E+01,-3.11E+01,7.81E-07
2.49E+01,5.40E-01,-1.98E-01,8.18E-01,-1.01E+01,2.74E+01,7.70E-01,1.04E+02,3.04E+01,-3.11E+01,7.81E-07
2.49E+01,5.40E-01,-2.01E-01,8.17E-01,-1.02E+01,2.74E+01,7.70E-01,1.04E+02,3.04E+01,-3.11E+01,7.82E-07
2.49E+01,5.42E-01,-1.99E-01,8.17E-01,-1.01E+01,2.74E+01,7.71E-01,1.04E+02,3.03E+01,-3.11E+01,7.81E-07
2.50E+01,5.43E-01,-1.98E-01,8.16E-01,-1.00E+01,2.73E+01,7.71E-01,1.04E+02,3.04E+01,-3.11E+01,7.81E-07
2.50E+01,5.42E-01,-2.00E-01,8.16E-01,-1.01E+01,2.73E+01,7.71E-01,1.04E+02,3.02E+01,-3.11E+01,7.81E-07
2.50E+01,5.42E-01,-2.01E-01,8.16E-01,-1.02E+01,2.73E+01,7.71E-01,1.04E+02,3.03E+01,-3.11E+01,7.81E-07
2.50E+01,5.40E-01,-2.04E-01,8.17E-01,-1.03E+01,2.74E+01,7.70E-01,1.04E+02,3.02E+01,-3.11E+01,7.81E-07
2.51E+01,5.39E-01,-2.01E-01,8.18E-01,-1.02E+01,2.74E+01,7.70E-01,1.04E+02,3.01E+01,-3.11E+01,7.81E-07
2.51E+01,5.39E-01,-2.02E-01,8.18E-01,-1.03E+01,2.74E+01,7.70E-01,1.04E+02,3.01E+01,-3.11E+01,7.81E-07
2.51E+01,5.42E-01,-2.02E-01,8.16E-01,-1.02E+01,2.73E+01,7.71E-01,1.04E+02,3.01E+01,-3.11E+01,7.81E-07
2.52E+01,5.40E-01,-2.05E-01,8.16E-01,-1.04E+01,2.73E+01,7.70E-01,1.04E+02,3.01E+01,-3.11E+01,7.81E-07
2.52E+01,5.42E-01,-2.03E-01,8.15E-01,-1.02E+01,2.73E+01,7.71E-01,1.04E+02,3.01E+01,-3.11E+01,7.80E-07
2.52E+01,5.40E-01,-2.06E-01,8.16E-01,-1.04E+01,2.73E+01,7.70E-01,1.04E+02,3.00E+01,-3.11E+01,7.80E-07
2.53E+01,5.41E-01,-2.05E-01,8.16E-01,-1.04E+01,2.73E+01,7.70E-01,1.04E+02,3.00E+01,-3.11E+01,7.80E-07
2.53E+01,5.43E-01,-2.03E-01,8.15E-01,-1.03E+01,2.73E+01,7.72E-01,1.04E+02,3.01E+01,-3.11E+01,7.79E-07
2.53E+01,5.41E-01,-1.99E-01,8.17E-01,-1.01E+01,2.74E+01,7.70E-01,1.04E+02,3.01E+01,-3.11E+01,7.79E-07
2.53E+01,5.39E-01,-2.03E-01,8.17E-01,-1.03E+01,2.74E+01,7.70E-01,1.04E+02,3.01E+01,-3.11E+01,7.80E-07
2.54E+01,5.42E-01,-1.99E-01,8.16E-01,-1.01E+01,2.74E+01,7.71E-01,1.04E+02,3.01E+01,-3.11E+01,7.79E-07
2.54E+01,5.43E-01,-2.00E-01,8.15E-01,-1.01E+01,2.73E+01,7.72E-01,1.04E+02,3.02E+01,-3.11E+01,7.79E-07
2.54E+01,5.40E-01,-1.99E-01,8.18E-01,-1.01E+01,2.74E+01,7.70E-01,1.04E+02,3.02E+01,-3.11E+01,7.78E-07
2.55E+01,5.42E-01,-2.00E-01,8.16E-01,-1.01E+01,2.74E+01,7.71E-01,1.04E+02,3.02E+01,-3.11E+01,7.78E-07
2.55E+01,5.41E-01,-2.02E-01,8.16E-01,-1.02E+01,2.74E+01,7.71E-01,1.04E+02,3.02E+01,-3.11E+01,7.78E-07
2.55E+01,5.43E-01,-1.98E-01,8.16E-01,-1.00E+01,2.74E+01,7.71E-01,1.04E+02,3.02E+01,-3.11E+01,7.78E-07
2.56E+01,5.41E-01,-1.99E-01,8.17E-01,-1.01E+01,2.74E+01,7.71E-01,1.04E+02,3.02E+01,-3.11E+01,7.78E-07
2.56E+01,5.41E-01,-1.99E-01,8.17E-01,-1.01E+01,2.74E+01,7.70E-01,1.04E+02,3.03E+01,-3.11E+01,7.78E-07
