Time[date hh:mm:ss], Elapsed Time [hh:mm:ss:ms], Normalized s 1 , Normalized s 2 , Normalized s 3 , S 0 [mW], S 1 [mW], S 2 [mW], S 3 [mW], Azimuth[°] , Ellipticity[°] , DOP[%] , DOCP[%] , DOLP[%] , Power[mW] , Pol Power[mW] , Unpol Power[mW] , Power[dBm] , Pol Power[dBm] , Unpol Power[dBm] , Power-Split-Ratio , Phase Difference[°] ,
49:06.7,0.00:07:22:072,-0.94,-0.27,-0.21,0.01947,-0.01417,-0.004118,-0.00319,-81.9,-6.1,77.57,16.39,75.81,0.01947,0.0151,0.004367,-17.107,-18.21,-23.598,0.03,-142.23,
49:06.7,0.00:07:22:119,-0.94,-0.27,-0.21,0.01946,-0.01417,-0.004114,-0.003192,-81.9,-6.1,77.56,16.4,75.81,0.01946,0.01509,0.004367,-17.108,-18.212,-23.598,0.03,-142.19,
49:06.8,0.00:07:22:150,-0.94,-0.27,-0.21,0.01947,-0.01418,-0.004111,-0.003192,-81.92,-6.1,77.58,16.4,75.83,0.01947,0.0151,0.004365,-17.107,-18.21,-23.6,0.03,-142.17,
49:06.8,0.00:07:22:181,-0.94,-0.27,-0.21,0.01947,-0.01417,-0.004117,-0.00319,-81.9,-6.1,77.58,16.39,75.83,0.01947,0.0151,0.004364,-17.107,-18.21,-23.601,0.03,-142.23,
49:06.9,0.00:07:22:213,-0.94,-0.27,-0.21,0.01946,-0.01417,-0.004113,-0.00319,-81.91,-6.1,77.56,16.39,75.81,0.01946,0.0151,0.004366,-17.108,-18.211,-23.599,0.03,-142.2,
49:06.9,0.00:07:22:244,-0.94,-0.27,-0.21,0.01947,-0.01418,-0.004108,-0.00319,-81.92,-6.1,77.58,16.39,75.83,0.01947,0.0151,0.004365,-17.107,-18.209,-23.6,0.03,-142.17,
49:06.9,0.00:07:22:275,-0.94,-0.27,-0.21,0.01947,-0.01418,-0.004118,-0.003185,-81.9,-6.08,77.59,16.36,75.84,0.01947,0.01511,0.004364,-17.106,-18.208,-23.601,0.03,-142.28,
49:07.0,0.00:07:22:322,-0.94,-0.27,-0.21,0.01947,-0.01418,-0.004123,-0.003181,-81.89,-6.08,77.59,16.33,75.85,0.01947,0.01511,0.004364,-17.106,-18.208,-23.601,0.03,-142.35,
49:07.0,0.00:07:22:353,-0.94,-0.27,-0.21,0.01948,-0.01419,-0.004121,-0.003181,-81.9,-6.07,77.59,16.33,75.85,0.01948,0.01511,0.004365,-17.105,-18.206,-23.6,0.03,-142.34,
49:07.0,0.00:07:22:384,-0.94,-0.27,-0.21,0.01948,-0.0142,-0.004118,-0.003175,-81.91,-6.06,77.59,16.3,75.86,0.01948,0.01512,0.004366,-17.103,-18.205,-23.599,0.03,-142.36,
49:07.0,0.00:07:22:416,-0.94,-0.27,-0.21,0.01948,-0.01419,-0.004123,-0.003174,-81.9,-6.06,77.58,16.3,75.85,0.01948,0.01511,0.004367,-17.104,-18.207,-23.598,0.03,-142.41,
49:07.1,0.00:07:22:447,-0.94,-0.27,-0.21,0.01949,-0.01421,-0.00413,-0.003172,-81.89,-6.05,77.62,16.27,75.9,0.01949,0.01513,0.004362,-17.101,-18.202,-23.603,0.03,-142.48,
49:07.1,0.00:07:22:478,-0.94,-0.27,-0.21,0.01949,-0.01421,-0.004127,-0.003165,-81.9,-6.04,77.61,16.24,75.89,0.01949,0.01513,0.004365,-17.101,-18.202,-23.6,0.03,-142.51,
49:07.2,0.00:07:22:525,-0.94,-0.27,-0.21,0.0195,-0.01421,-0.00414,-0.003161,-81.88,-6.03,77.61,16.21,75.9,0.0195,0.01514,0.004366,-17.099,-18.2,-23.599,0.03,-142.64,
49:07.2,0.00:07:22:556,-0.94,-0.27,-0.21,0.01951,-0.01422,-0.00414,-0.003153,-81.88,-6.01,77.62,16.17,75.91,0.01951,0.01514,0.004366,-17.098,-18.199,-23.599,0.03,-142.7,
49:07.2,0.00:07:22:588,-0.94,-0.27,-0.21,0.01951,-0.01423,-0.004151,-0.003151,-81.87,-6,77.63,16.15,75.94,0.01951,0.01515,0.004365,-17.096,-18.196,-23.6,0.03,-142.8,
49:07.2,0.00:07:22:619,-0.94,-0.27,-0.21,0.01951,-0.01422,-0.004144,-0.003149,-81.88,-6,77.62,16.14,75.92,0.01951,0.01515,0.004368,-17.096,-18.197,-23.597,0.03,-142.76,
49:07.3,0.00:07:22:650,-0.94,-0.27,-0.21,0.01952,-0.01423,-0.004157,-0.003144,-81.86,-5.99,77.62,16.11,75.93,0.01952,0.01515,0.004369,-17.095,-18.196,-23.596,0.03,-142.9,
49:07.3,0.00:07:22:681,-0.94,-0.27,-0.21,0.01952,-0.01423,-0.004168,-0.003142,-81.84,-5.98,77.63,16.09,75.94,0.01952,0.01516,0.004368,-17.094,-18.194,-23.598,0.03,-142.99,
49:07.3,0.00:07:22:713,-0.94,-0.27,-0.21,0.01953,-0.01424,-0.004162,-0.00314,-81.85,-5.98,77.62,16.08,75.94,0.01953,0.01516,0.004371,-17.093,-18.193,-23.595,0.03,-142.97,
49:07.4,0.00:07:22:759,-0.94,-0.28,-0.21,0.01954,-0.01424,-0.004174,-0.003133,-81.83,-5.96,77.63,16.04,75.95,0.01954,0.01517,0.004371,-17.091,-18.191,-23.594,0.03,-143.11,
49:07.4,0.00:07:22:791,-0.94,-0.28,-0.21,0.01955,-0.01425,-0.004188,-0.003128,-81.81,-5.95,77.64,16,75.98,0.01955,0.01518,0.004369,-17.089,-18.188,-23.596,0.03,-143.24,
49:07.5,0.00:07:22:822,-0.94,-0.28,-0.21,0.01955,-0.01425,-0.00419,-0.003125,-81.81,-5.94,77.65,15.98,75.99,0.01955,0.01518,0.00437,-17.088,-18.187,-23.595,0.03,-143.29,
49:07.5,0.00:07:22:853,-0.94,-0.28,-0.21,0.01955,-0.01425,-0.004196,-0.003123,-81.8,-5.94,77.64,15.97,75.98,0.01955,0.01518,0.004373,-17.088,-18.187,-23.592,0.03,-143.34,
49:07.5,0.00:07:22:884,-0.94,-0.28,-0.21,0.01955,-0.01425,-0.004208,-0.003118,-81.77,-5.93,77.65,15.95,75.99,0.01955,0.01518,0.00437,-17.088,-18.187,-23.595,0.03,-143.46,
49:07.6,0.00:07:22:916,-0.94,-0.28,-0.21,0.01956,-0.01426,-0.004213,-0.003117,-81.77,-5.92,77.66,15.93,76.01,0.01956,0.0152,0.00437,-17.085,-18.183,-23.595,0.03,-143.5,
49:07.6,0.00:07:22:947,-0.94,-0.28,-0.2,0.01957,-0.01426,-0.004217,-0.003112,-81.76,-5.91,77.66,15.91,76.02,0.01957,0.0152,0.00437,-17.085,-18.183,-23.595,0.03,-143.57,
49:07.6,0.00:07:22:994,-0.94,-0.28,-0.2,0.01957,-0.01426,-0.004227,-0.003109,-81.75,-5.9,77.66,15.89,76.02,0.01957,0.0152,0.004371,-17.084,-18.182,-23.594,0.03,-143.67,
49:07.7,0.00:07:23:025,-0.94,-0.28,-0.2,0.01957,-0.01426,-0.004224,-0.003107,-81.75,-5.9,77.65,15.88,76.01,0.01957,0.01519,0.004374,-17.085,-18.184,-23.592,0.03,-143.66,
49:07.7,0.00:07:23:056,-0.94,-0.28,-0.2,0.01958,-0.01427,-0.004235,-0.003106,-81.74,-5.89,77.68,15.87,76.04,0.01958,0.01521,0.004369,-17.083,-18.18,-23.596,0.03,-143.74,
49:07.7,0.00:07:23:088,-0.94,-0.28,-0.2,0.01958,-0.01427,-0.004233,-0.003102,-81.74,-5.89,77.66,15.84,76.03,0.01958,0.0152,0.004373,-17.082,-18.18,-23.592,0.03,-143.77,
49:07.7,0.00:07:23:119,-0.94,-0.28,-0.2,0.01958,-0.01427,-0.004246,-0.003098,-81.72,-5.88,77.68,15.82,76.05,0.01958,0.01521,0.004372,-17.081,-18.178,-23.594,0.03,-143.88,
49:07.8,0.00:07:23:150,-0.94,-0.28,-0.2,0.01959,-0.01429,-0.004249,-0.003099,-81.72,-5.87,77.7,15.82,76.07,0.01959,0.01522,0.004369,-17.079,-18.175,-23.596,0.03,-143.9,
49:07.8,0.00:07:23:181,-0.94,-0.28,-0.2,0.01959,-0.01428,-0.004253,-0.003093,-81.71,-5.86,77.69,15.78,76.06,0.01959,0.01522,0.004372,-17.079,-18.175,-23.593,0.03,-143.98,
49:07.9,0.00:07:23:228,-0.94,-0.28,-0.2,0.01959,-0.01428,-0.004258,-0.003089,-81.7,-5.86,77.68,15.77,76.07,0.01959,0.01522,0.004372,-17.079,-18.176,-23.593,0.03,-144.04,
49:07.9,0.00:07:23:259,-0.94,-0.28,-0.2,0.0196,-0.01429,-0.004268,-0.003084,-81.68,-5.84,77.69,15.74,76.08,0.0196,0.01523,0.004373,-17.077,-18.174,-23.592,0.03,-144.15,
49:07.9,0.00:07:23:291,-0.94,-0.28,-0.2,0.0196,-0.01429,-0.00427,-0.003083,-81.68,-5.84,77.7,15.73,76.09,0.0196,0.01523,0.004372,-17.077,-18.173,-23.594,0.03,-144.17,
49:08.0,0.00:07:23:322,-0.94,-0.28,-0.2,0.01961,-0.0143,-0.004271,-0.003082,-81.69,-5.83,77.7,15.72,76.1,0.01961,0.01524,0.004373,-17.075,-18.17,-23.593,0.03,-144.18,
49:08.0,0.00:07:23:353,-0.94,-0.28,-0.2,0.01961,-0.0143,-0.004269,-0.003079,-81.69,-5.83,77.7,15.7,76.1,0.01961,0.01524,0.004374,-17.075,-18.171,-23.591,0.03,-144.2,
49:08.0,0.00:07:23:385,-0.94,-0.28,-0.2,0.01961,-0.01429,-0.004283,-0.003076,-81.66,-5.83,77.69,15.69,76.09,0.01961,0.01523,0.004375,-17.075,-18.172,-23.59,0.03,-144.31,
49:08.1,0.00:07:23:431,-0.94,-0.28,-0.2,0.01962,-0.01431,-0.004286,-0.003074,-81.66,-5.81,77.71,15.66,76.11,0.01962,0.01525,0.004374,-17.073,-18.168,-23.592,0.03,-144.35,
49:08.1,0.00:07:23:463,-0.94,-0.28,-0.2,0.01962,-0.0143,-0.004278,-0.00307,-81.67,-5.81,77.69,15.65,76.09,0.01962,0.01524,0.004378,-17.073,-18.17,-23.587,0.03,-144.34,
49:08.1,0.00:07:23:494,-0.94,-0.28,-0.2,0.01962,-0.01431,-0.004286,-0.003068,-81.66,-5.8,77.71,15.63,76.12,0.01962,0.01525,0.004375,-17.072,-18.168,-23.59,0.03,-144.41,
49:08.2,0.00:07:23:525,-0.94,-0.28,-0.2,0.01963,-0.01431,-0.004293,-0.003064,-81.65,-5.79,77.7,15.61,76.11,0.01963,0.01525,0.004377,-17.071,-18.167,-23.588,0.03,-144.49,
49:08.2,0.00:07:23:556,-0.94,-0.28,-0.2,0.01963,-0.01431,-0.004291,-0.003061,-81.66,-5.79,77.7,15.59,76.12,0.01963,0.01525,0.004378,-17.071,-18.166,-23.588,0.03,-144.5,
49:08.2,0.00:07:23:594,-0.94,-0.28,-0.2,0.01964,-0.01432,-0.004287,-0.003064,-81.67,-5.79,77.7,15.61,76.12,0.01964,0.01526,0.004378,-17.07,-18.165,-23.587,0.03,-144.44,
49:08.3,0.00:07:23:625,-0.94,-0.28,-0.2,0.01964,-0.01432,-0.004293,-0.003059,-81.66,-5.78,77.71,15.57,76.13,0.01964,0.01526,0.004378,-17.068,-18.164,-23.587,0.03,-144.53,
49:08.3,0.00:07:23:656,-0.94,-0.28,-0.2,0.01964,-0.01432,-0.004292,-0.003059,-81.66,-5.78,77.69,15.57,76.12,0.01964,0.01526,0.004381,-17.069,-18.165,-23.585,0.03,-144.53,
49:08.3,0.00:07:23:688,-0.94,-0.28,-0.2,0.01964,-0.01432,-0.004291,-0.00306,-81.66,-5.78,77.7,15.58,76.13,0.01964,0.01526,0.00438,-17.068,-18.163,-23.586,0.03,-144.51,
49:08.4,0.00:07:23:734,-0.94,-0.28,-0.2,0.01964,-0.01432,-0.004284,-0.003062,-81.67,-5.79,77.69,15.59,76.11,0.01964,0.01526,0.004383,-17.068,-18.165,-23.582,0.03,-144.44,
49:08.4,0.00:07:23:766,-0.94,-0.28,-0.2,0.01965,-0.01433,-0.004287,-0.003059,-81.67,-5.78,77.7,15.57,76.12,0.01965,0.01527,0.004382,-17.067,-18.163,-23.583,0.03,-144.49,
49:08.4,0.00:07:23:797,-0.94,-0.28,-0.2,0.01966,-0.01434,-0.00429,-0.003057,-81.67,-5.77,77.7,15.55,76.13,0.01966,0.01527,0.004384,-17.065,-18.161,-23.581,0.03,-144.53,
49:08.5,0.00:07:23:828,-0.94,-0.28,-0.2,0.01965,-0.01433,-0.004283,-0.003061,-81.68,-5.78,77.68,15.58,76.1,0.01965,0.01526,0.004386,-17.066,-18.163,-23.579,0.03,-144.44,
49:08.5,0.00:07:23:859,-0.94,-0.28,-0.2,0.01966,-0.01433,-0.004288,-0.003063,-81.67,-5.78,77.69,15.58,76.11,0.01966,0.01527,0.004386,-17.065,-18.162,-23.58,0.03,-144.47,
49:08.5,0.00:07:23:891,-0.94,-0.28,-0.2,0.01966,-0.01433,-0.004281,-0.003064,-81.68,-5.79,77.68,15.59,76.1,0.01966,0.01527,0.004388,-17.065,-18.162,-23.577,0.03,-144.41,
49:08.6,0.00:07:23:927,-0.94,-0.28,-0.2,0.01966,-0.01433,-0.004283,-0.003064,-81.68,-5.79,77.67,15.58,76.09,0.01966,0.01527,0.00439,-17.064,-18.162,-23.575,0.03,-144.42,
49:08.6,0.00:07:23:958,-0.94,-0.28,-0.2,0.01966,-0.01433,-0.004287,-0.003068,-81.67,-5.8,77.68,15.61,76.09,0.01966,0.01527,0.004388,-17.065,-18.162,-23.578,0.03,-144.4,
49:08.6,0.00:07:23:990,-0.94,-0.28,-0.2,0.01966,-0.01434,-0.00428,-0.003066,-81.69,-5.79,77.67,15.59,76.09,0.01966,0.01527,0.004391,-17.064,-18.161,-23.575,0.03,-144.38,
49:08.7,0.00:07:24:030,-0.94,-0.28,-0.2,0.01967,-0.01434,-0.004281,-0.003067,-81.69,-5.79,77.67,15.6,76.08,0.01967,0.01528,0.004393,-17.062,-18.16,-23.573,0.03,-144.38,
49:08.7,0.00:07:24:062,-0.94,-0.28,-0.2,0.01967,-0.01434,-0.004286,-0.003068,-81.68,-5.79,77.66,15.6,76.08,0.01967,0.01527,0.004393,-17.063,-18.16,-23.572,0.03,-144.4,
49:08.7,0.00:07:24:093,-0.94,-0.28,-0.2,0.01966,-0.01433,-0.00427,-0.003068,-81.7,-5.8,77.64,15.6,76.05,0.01966,0.01527,0.004398,-17.063,-18.162,-23.567,0.03,-144.3,
49:08.8,0.00:07:24:124,-0.94,-0.28,-0.2,0.01967,-0.01434,-0.004277,-0.003071,-81.7,-5.8,77.65,15.61,76.07,0.01967,0.01528,0.004396,-17.061,-18.16,-23.569,0.03,-144.32,
49:08.8,0.00:07:24:157,-0.94,-0.28,-0.2,0.01967,-0.01434,-0.004278,-0.003071,-81.69,-5.8,77.65,15.61,76.06,0.01967,0.01528,0.004398,-17.061,-18.16,-23.567,0.03,-144.32,
49:08.8,0.00:07:24:203,-0.94,-0.28,-0.2,0.01967,-0.01433,-0.004271,-0.003073,-81.7,-5.8,77.62,15.62,76.03,0.01967,0.01527,0.004403,-17.061,-18.162,-23.562,0.03,-144.27,
49:08.9,0.00:07:24:235,-0.94,-0.28,-0.2,0.01967,-0.01434,-0.00427,-0.003076,-81.71,-5.81,77.62,15.63,76.03,0.01967,0.01527,0.004403,-17.061,-18.161,-23.562,0.03,-144.23,
49:08.9,0.00:07:24:266,-0.94,-0.28,-0.2,0.01969,-0.01434,-0.004283,-0.003072,-81.69,-5.8,77.62,15.6,76.04,0.01969,0.01528,0.004405,-17.058,-18.158,-23.56,0.03,-144.35,
49:08.9,0.00:07:24:297,-0.94,-0.28,-0.2,0.01968,-0.01434,-0.00427,-0.003074,-81.71,-5.81,77.6,15.62,76.01,0.01968,0.01527,0.00441,-17.059,-18.161,-23.556,0.03,-144.25,
49:09.0,0.00:07:24:328,-0.94,-0.28,-0.2,0.01968,-0.01434,-0.004272,-0.003076,-81.7,-5.81,77.59,15.62,76,0.01968,0.01527,0.004411,-17.059,-18.161,-23.554,0.03,-144.25,
49:09.0,0.00:07:24:360,-0.94,-0.28,-0.2,0.01969,-0.01434,-0.004272,-0.003075,-81.7,-5.81,77.59,15.62,76,0.01969,0.01527,0.004412,-17.058,-18.16,-23.553,0.03,-144.26,
49:09.0,0.00:07:24:407,-0.94,-0.28,-0.2,0.01969,-0.01434,-0.004269,-0.003075,-81.71,-5.81,77.56,15.62,75.98,0.01969,0.01527,0.004418,-17.058,-18.161,-23.548,0.03,-144.23,
49:09.1,0.00:07:24:438,-0.94,-0.28,-0.2,0.01969,-0.01433,-0.004269,-0.003076,-81.71,-5.81,77.55,15.62,75.96,0.01969,0.01527,0.004419,-17.058,-18.162,-23.546,0.03,-144.23,
49:09.1,0.00:07:24:469,-0.94,-0.28,-0.2,0.01969,-0.01433,-0.004272,-0.003074,-81.7,-5.81,77.54,15.61,75.95,0.01969,0.01527,0.004423,-17.057,-18.162,-23.543,0.03,-144.26,
49:09.1,0.00:07:24:500,-0.94,-0.28,-0.2,0.01969,-0.01433,-0.004264,-0.003074,-81.71,-5.81,77.52,15.61,75.93,0.01969,0.01526,0.004427,-17.058,-18.164,-23.539,0.03,-144.21,
49:09.2,0.00:07:24:532,-0.94,-0.28,-0.2,0.0197,-0.01433,-0.004272,-0.003069,-81.7,-5.8,77.52,15.58,75.94,0.0197,0.01527,0.004427,-17.056,-18.162,-23.539,0.03,-144.31,
49:09.2,0.00:07:24:563,-0.94,-0.28,-0.2,0.01968,-0.01432,-0.004278,-0.00307,-81.68,-5.81,77.5,15.6,75.91,0.01968,0.01525,0.00443,-17.059,-18.166,-23.536,0.03,-144.33,
49:09.2,0.00:07:24:610,-0.94,-0.28,-0.2,0.01969,-0.01433,-0.004275,-0.003069,-81.69,-5.8,77.49,15.58,75.91,0.01969,0.01526,0.004433,-17.056,-18.164,-23.533,0.03,-144.33,
49:09.3,0.00:07:24:641,-0.94,-0.28,-0.2,0.0197,-0.01433,-0.004268,-0.003068,-81.7,-5.8,77.47,15.58,75.89,0.0197,0.01526,0.004438,-17.056,-18.164,-23.528,0.03,-144.29,
49:09.3,0.00:07:24:672,-0.94,-0.28,-0.2,0.01969,-0.01432,-0.004274,-0.00307,-81.69,-5.8,77.47,15.59,75.88,0.01969,0.01526,0.004438,-17.057,-18.165,-23.528,0.03,-144.32,
49:09.3,0.00:07:24:703,-0.94,-0.28,-0.2,0.0197,-0.01432,-0.004273,-0.003066,-81.69,-5.8,77.45,15.57,75.87,0.0197,0.01526,0.004441,-17.056,-18.166,-23.525,0.03,-144.34,
49:09.4,0.00:07:24:735,-0.94,-0.28,-0.2,0.0197,-0.01432,-0.004267,-0.003067,-81.71,-5.8,77.45,15.57,75.86,0.0197,0.01526,0.004443,-17.055,-18.165,-23.523,0.03,-144.29,
49:09.4,0.00:07:24:766,-0.94,-0.28,-0.2,0.0197,-0.01432,-0.004271,-0.003071,-81.69,-5.81,77.44,15.59,75.85,0.0197,0.01525,0.004444,-17.056,-18.167,-23.522,0.03,-144.28,
49:09.4,0.00:07:24:797,-0.94,-0.28,-0.2,0.0197,-0.01431,-0.004269,-0.003071,-81.7,-5.81,77.42,15.59,75.83,0.0197,0.01525,0.004447,-17.056,-18.168,-23.519,0.03,-144.27,
49:09.5,0.00:07:24:844,-0.94,-0.28,-0.2,0.01969,-0.01431,-0.004265,-0.00307,-81.7,-5.81,77.4,15.59,75.82,0.01969,0.01524,0.004451,-17.057,-18.169,-23.516,0.03,-144.25,
49:09.5,0.00:07:24:875,-0.94,-0.28,-0.2,0.0197,-0.01431,-0.004273,-0.00307,-81.69,-5.81,77.4,15.59,75.81,0.0197,0.01524,0.004451,-17.056,-18.169,-23.515,0.03,-144.3,
49:09.5,0.00:07:24:906,-0.94,-0.28,-0.2,0.01969,-0.0143,-0.00427,-0.00307,-81.69,-5.81,77.38,15.59,75.79,0.01969,0.01524,0.004455,-17.057,-18.171,-23.512,0.03,-144.28,
49:09.6,0.00:07:24:938,-0.94,-0.28,-0.2,0.0197,-0.0143,-0.004272,-0.00307,-81.68,-5.81,77.37,15.59,75.78,0.0197,0.01524,0.004457,-17.056,-18.17,-23.51,0.03,-144.29,
49:09.6,0.00:07:24:969,-0.94,-0.28,-0.2,0.0197,-0.0143,-0.004269,-0.003069,-81.69,-5.81,77.36,15.58,75.78,0.0197,0.01524,0.00446,-17.056,-18.17,-23.507,0.03,-144.29,
49:09.6,0.00:07:25:000,-0.94,-0.28,-0.2,0.0197,-0.0143,-0.004276,-0.003071,-81.67,-5.81,77.35,15.59,75.77,0.0197,0.01524,0.00446,-17.056,-18.171,-23.507,0.03,-144.32,
49:09.7,0.00:07:25:047,-0.94,-0.28,-0.2,0.0197,-0.01429,-0.00427,-0.003072,-81.68,-5.82,77.32,15.59,75.73,0.0197,0.01523,0.004467,-17.055,-18.172,-23.5,0.03,-144.27,
49:09.7,0.00:07:25:078,-0.94,-0.28,-0.2,0.0197,-0.01429,-0.004276,-0.003068,-81.67,-5.81,77.31,15.57,75.73,0.0197,0.01523,0.00447,-17.055,-18.173,-23.497,0.03,-144.34,
49:09.8,0.00:07:25:110,-0.94,-0.28,-0.2,0.0197,-0.01429,-0.004277,-0.003073,-81.67,-5.82,77.31,15.6,75.72,0.0197,0.01523,0.004469,-17.056,-18.173,-23.497,0.03,-144.3,
49:09.8,0.00:07:25:141,-0.94,-0.28,-0.2,0.0197,-0.01428,-0.004273,-0.003069,-81.67,-5.82,77.26,15.58,75.68,0.0197,0.01522,0.004478,-17.056,-18.176,-23.489,0.03,-144.31,
49:09.8,0.00:07:25:172,-0.94,-0.28,-0.2,0.01969,-0.01427,-0.004277,-0.003071,-81.66,-5.82,77.25,15.59,75.66,0.01969,0.01521,0.00448,-17.056,-18.177,-23.487,0.03,-144.32,
49:09.8,0.00:07:25:203,-0.94,-0.28,-0.2,0.0197,-0.01428,-0.004274,-0.00307,-81.67,-5.82,77.26,15.58,75.67,0.0197,0.01522,0.00448,-17.055,-18.176,-23.487,0.03,-144.31,
49:09.9,0.00:07:25:235,-0.94,-0.28,-0.2,0.0197,-0.01428,-0.004274,-0.003073,-81.67,-5.82,77.26,15.6,75.67,0.0197,0.01522,0.004481,-17.055,-18.176,-23.487,0.03,-144.29,
49:09.9,0.00:07:25:281,-0.94,-0.28,-0.2,0.0197,-0.01427,-0.004284,-0.003067,-81.65,-5.81,77.24,15.57,75.65,0.0197,0.01522,0.004484,-17.055,-18.177,-23.483,0.03,-144.4,
49:09.9,0.00:07:25:313,-0.94,-0.28,-0.2,0.0197,-0.01427,-0.004286,-0.003067,-81.64,-5.82,77.23,15.57,75.65,0.0197,0.01521,0.004485,-17.056,-18.177,-23.482,0.03,-144.41,
49:10.0,0.00:07:25:344,-0.94,-0.28,-0.2,0.0197,-0.01427,-0.004284,-0.003064,-81.65,-5.81,77.23,15.56,75.65,0.0197,0.01521,0.004485,-17.056,-18.178,-23.482,0.03,-144.42,
49:10.0,0.00:07:25:375,-0.94,-0.28,-0.2,0.0197,-0.01427,-0.004288,-0.003065,-81.64,-5.81,77.22,15.56,75.64,0.0197,0.01522,0.004488,-17.054,-18.177,-23.479,0.03,-144.44,
49:10.0,0.00:07:25:406,-0.94,-0.28,-0.2,0.0197,-0.01427,-0.004291,-0.003064,-81.63,-5.81,77.22,15.55,75.64,0.0197,0.01521,0.004488,-17.055,-18.178,-23.48,0.03,-144.47,
49:10.1,0.00:07:25:438,-0.94,-0.28,-0.2,0.0197,-0.01427,-0.004287,-0.003064,-81.64,-5.81,77.21,15.56,75.63,0.0197,0.01521,0.004489,-17.056,-18.179,-23.479,0.03,-144.44,
49:10.1,0.00:07:25:469,-0.94,-0.28,-0.2,0.0197,-0.01427,-0.004288,-0.003065,-81.64,-5.81,77.21,15.56,75.63,0.0197,0.01521,0.004489,-17.055,-18.179,-23.479,0.03,-144.45,
49:10.1,0.00:07:25:516,-0.94,-0.28,-0.2,0.0197,-0.01427,-0.004288,-0.003066,-81.64,-5.81,77.22,15.56,75.63,0.0197,0.01521,0.004488,-17.056,-18.179,-23.479,0.03,-144.43,
49:10.2,0.00:07:25:548,-0.94,-0.28,-0.2,0.0197,-0.01427,-0.004283,-0.003066,-81.65,-5.81,77.23,15.56,75.64,0.0197,0.01521,0.004486,-17.056,-18.178,-23.481,0.03,-144.4,
49:10.2,0.00:07:25:579,-0.94,-0.28,-0.2,0.0197,-0.01427,-0.00428,-0.003068,-81.65,-5.82,77.22,15.58,75.63,0.0197,0.01521,0.004487,-17.056,-18.179,-23.48,0.03,-144.37,
49:10.2,0.00:07:25:611,-0.94,-0.28,-0.2,0.01969,-0.01426,-0.004279,-0.003069,-81.65,-5.82,77.22,15.58,75.63,0.01969,0.01521,0.004486,-17.057,-18.18,-23.481,0.03,-144.35,
49:10.3,0.00:07:25:642,-0.94,-0.28,-0.2,0.01969,-0.01427,-0.004271,-0.003074,-81.67,-5.83,77.23,15.61,75.63,0.01969,0.01521,0.004484,-17.057,-18.18,-23.483,0.03,-144.26,
49:10.3,0.00:07:25:673,-0.94,-0.28,-0.2,0.01969,-0.01426,-0.004273,-0.003072,-81.66,-5.83,77.22,15.6,75.63,0.01969,0.0152,0.004483,-17.059,-18.181,-23.484,0.03,-144.29,
49:10.3,0.00:07:25:704,-0.94,-0.28,-0.2,0.01969,-0.01427,-0.00427,-0.003074,-81.67,-5.83,77.23,15.61,75.64,0.01969,0.01521,0.004483,-17.057,-18.179,-23.484,0.03,-144.25,
49:10.4,0.00:07:25:751,-0.94,-0.28,-0.2,0.01969,-0.01426,-0.004263,-0.003078,-81.68,-5.84,77.23,15.63,75.63,0.01969,0.0152,0.004482,-17.059,-18.181,-23.485,0.03,-144.18,
49:10.4,0.00:07:25:782,-0.94,-0.28,-0.2,0.01969,-0.01427,-0.004262,-0.003079,-81.69,-5.84,77.24,15.64,75.64,0.01969,0.01521,0.004481,-17.058,-18.179,-23.486,0.03,-144.15,
49:10.4,0.00:07:25:814,-0.94,-0.28,-0.2,0.01968,-0.01427,-0.004256,-0.003086,-81.69,-5.86,77.25,15.68,75.64,0.01968,0.0152,0.004478,-17.059,-18.18,-23.489,0.03,-144.05,
49:10.5,0.00:07:25:845,-0.94,-0.28,-0.2,0.01969,-0.01427,-0.004258,-0.003083,-81.7,-5.85,77.26,15.66,75.66,0.01969,0.01521,0.004478,-17.058,-18.178,-23.49,0.03,-144.09,
49:10.5,0.00:07:25:876,-0.94,-0.28,-0.2,0.01968,-0.01426,-0.004253,-0.003091,-81.7,-5.87,77.26,15.71,75.64,0.01968,0.0152,0.004475,-17.061,-18.181,-23.492,0.03,-143.99,
49:10.5,0.00:07:25:908,-0.94,-0.28,-0.2,0.01968,-0.01426,-0.004255,-0.003096,-81.7,-5.87,77.27,15.74,75.65,0.01968,0.0152,0.004472,-17.06,-18.18,-23.495,0.03,-143.96,
49:10.6,0.00:07:25:939,-0.94,-0.28,-0.2,0.01968,-0.01427,-0.004249,-0.003096,-81.71,-5.87,77.28,15.74,75.66,0.01968,0.01521,0.004471,-17.06,-18.18,-23.496,0.03,-143.92,
49:10.6,0.00:07:25:986,-0.94,-0.28,-0.2,0.01967,-0.01426,-0.004249,-0.003098,-81.7,-5.88,77.27,15.75,75.65,0.01967,0.0152,0.004471,-17.062,-18.182,-23.496,0.03,-143.9,
49:10.6,0.00:07:26:017,-0.94,-0.28,-0.2,0.01968,-0.01427,-0.004244,-0.0031,-81.72,-5.88,77.28,15.76,75.66,0.01968,0.0152,0.00447,-17.061,-18.18,-23.497,0.03,-143.85,
